"Occurrence","AnnualRainfall","RainfallSeasonality","TempSeasonality","MaxTemp","Isothermality","Watering","PlantMaterialOrigin","Area","Slope"
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,"Irrigated","Estaca",-0.297237315,-0.821238952875792
0,-2.153356334,0.341855581,-2.121903246,-0.632705,1.41930283,"Irrigated","Estaca",-0.34503258,-0.294131672298783
0,-2.294707217,0.460543063,-2.398298867,-0.864351134,1.41930283,"Irrigated","Estaca",-0.324548895,2.81497368656188
0,-2.110492561,0.388575826,-2.126374275,-0.646829573,1.41930283,"Irrigated","Estaca",-0.34795882,6.87204244059349
0,0.077985867,1.542404314,-1.363367509,0.130369035,-0.510343087,"Rainfed","Estaca",-0.13951294,0.228347418494428
0,1.169325318,1.337384626,-1.092496865,-0.963826227,1.41930283,"Irrigated","Vivero",0.802053782,-0.582589162211244
1,0.587179708,1.475769923,-1.42040005,-0.830473647,1.21204471,"Irrigated","Vivero",1.656516071,-0.991903446992598
0,0.099371599,1.597765136,-1.331904045,0.161550216,-0.793809048,"Rainfed","Estaca",-0.317721,-0.286076886809228
0,0.965190824,1.214691776,-1.049058579,-0.699044718,1.04698476,"Rainfed","Vivero",0.507478883,-0.932897150131059
0,-0.138670594,0.898053626,-0.671114438,0.298801274,-0.793809048,"Rainfed","Vivero",0.317273236,0.983598920880448
0,0.634324029,0.718978361,-0.363963395,-0.190249796,0.261269638,"Rainfed","Estaca",-0.205548439,-0.198785372326143
0,0.58855073,0.726094386,-0.393240097,-0.17875131,-0.699406447,"Rainfed","Estaca",-0.323573481,-0.293957359931866
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,"Rainfed","Estaca",-0.312258684,-0.472271660672573
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,"Rainfed","Estaca",-0.305040623,-0.496290259421314
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,"Rainfed","Estaca",-0.24944205,-0.385091404523692
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,"Rainfed","Estaca",-0.302114383,-1.17912007871767
0,-0.086568846,1.237855253,-1.260745022,-0.457716698,0.083639412,"Rainfed","Estaca",-0.288653675,1.18841412653004
0,0.129569711,1.058279054,-1.202775216,-0.665144055,1.41930283,"Rainfed","Estaca",-0.019732153,1.1273142303874
0,0.49760147,0.852944475,-0.61084379,-0.320984216,1.338713014,"Rainfed","Estaca",-0.307966864,1.71801687906321
0,0.565768613,0.924601695,-0.578904229,-0.257429849,-0.571145957,"Rainfed","Vivero",-0.03387565,-0.63300985206947
0,0.565768613,0.924601695,-0.578904229,-0.257429849,-0.571145957,"Rainfed","Vivero",-0.1811631,-0.0706772912045944
0,0.653838897,0.822236811,-0.432815875,-0.257990014,1.234215428,"Rainfed","Estaca",-0.217253402,-0.937877597570333
0,0.905129772,1.323465217,-1.05892105,-0.654688162,-0.075515187,"Irrigated","Estaca",1.16198139,-1.10111038657458
0,-0.271976378,0.961365528,-1.12328542,-0.11814327,-0.520611749,"Rainfed","Estaca",-0.152290858,1.07749555548563
0,0.326642892,0.758710048,-0.422209125,-0.068103688,0.911466279,"Rainfed","Estaca",-0.135318662,0.439753047772828
0,0.326642892,0.758710048,-0.422209125,-0.068103688,0.911466279,"Rainfed","Estaca",-0.178236859,-0.770726683992142
0,-0.130291163,1.194097872,-1.29382902,-0.408766594,1.41930283,"Rainfed","Estaca",-0.140195729,-0.290351598755296
0,0.49760147,0.852944475,-0.61084379,-0.320984216,1.338713014,"Rainfed","Estaca",0.010017961,0.338684463902658
0,0.461303344,1.113994865,-0.823805184,0.020880494,-0.793809048,"Rainfed","Estaca",-0.247491222,1.5988828303901
0,1.028683613,1.239987436,-1.079831784,-0.758792966,-0.146556173,"Rainfed","Estaca",-0.027047755,-0.68592156659834
0,1.028683613,1.239987436,-1.079831784,-0.758792966,-0.146556173,"Rainfed","Estaca",-0.023146101,-0.512561461431435
0,0.570424841,1.246060008,-1.299017549,-0.822184823,1.41930283,"Rainfed","Estaca",-0.024121514,-0.0505686074307759
0,0.807597429,1.276827697,-0.885230888,-0.332201314,-0.555783067,"Rainfed","Estaca",-0.176286032,-0.0656140474243255
0,-0.376514556,1.220039862,-1.396197754,-0.11814327,-0.793809048,"Irrigated","Vivero",0.481142716,1.5863120928931
0,-0.130291163,1.194097872,-1.29382902,-0.408766594,1.41930283,"Rainfed","Vivero",-0.20847468,-0.45405502836847
0,-0.371873342,1.396836221,-1.483172867,-0.257990014,1.341680456,"Irrigated","Vivero",-0.191892649,-0.742236342588961
0,-0.130291163,1.194097872,-1.29382902,-0.408766594,1.41930283,"Irrigated","Vivero",-0.266999494,-0.602697276032964
0,-0.087050241,1.404855001,-1.493330465,-0.244002395,-0.481858188,"Rainfed","Estaca",-0.281630697,0.575716700118088
0,0.041686747,1.242738546,-1.302826509,-0.138484567,-0.793809048,"Rainfed","Vivero",0.299715792,0.349058590201398
0,0.041686747,1.242738546,-1.302826509,-0.138484567,-0.793809048,"Rainfed","Estaca",-0.295774194,0.524546457090412
0,0.14133353,1.18516895,-1.039089322,-0.13277862,-0.793809048,"Rainfed","Estaca",-0.288751217,0.606498106465295
0,0.676165224,0.727744462,-0.323375377,-0.189515417,-0.61191359,"Rainfed","Estaca",-0.269925735,-0.346509571661789
0,0.33611984,1.290689145,-0.848597391,-0.056933094,-0.793809048,"Irrigated","Vivero",-0.231884605,-0.560832224003109
0,-0.440417697,1.260508461,-1.60631207,-0.268357398,1.255236213,"Irrigated","Estaca",-0.29333566,-1.60609207559923
0,1.086268295,0.720681537,-0.188864531,-0.397836757,-0.53982885,"Rainfed","Estaca",-0.295579112,0.0740266829582455
0,0.712255296,0.947603908,-0.468314374,-0.285259783,-0.308869823,"Rainfed","Estaca",-0.075818434,-0.80108776416729
0,1.229683298,0.743621438,0.006284531,-0.397836757,-0.781123759,"Rainfed","Estaca",0.12999383,0.10771142011465
0,1.273774237,0.718978361,-0.023327231,-0.397836757,-0.793809048,"Rainfed","Estaca",-0.187015581,-0.338199108819364
1,1.37025512,0.276891777,0.405419277,-0.243646099,-0.793809048,"Rainfed","Vivero",0.813758744,1.02628376935129
1,1.37025512,0.276891777,0.405419277,-0.243646099,-0.793809048,"Rainfed","Vivero",-0.098252946,1.27914532750814
0,0.604847885,1.404855001,-1.388792354,-0.817376987,1.41930283,"Irrigated","Vivero",1.519958171,-0.780277017274519
0,0.89170812,1.214044379,-0.804706266,-0.306229483,-0.030406628,"Rainfed","Estaca",-0.1021546,-0.309278076421825
0,0.772542638,1.29563728,-0.865680233,-0.276457773,0.116457559,"Rainfed","Estaca",-0.058260989,-0.830426690651215
0,0.330710303,0.595552083,-0.161313404,0.161719472,-0.793809048,"Rainfed","Estaca",-0.207499266,0.925753257392437
0,0.261948928,0.716910519,-0.141471114,0.207701994,-0.793809048,"Rainfed","Estaca",-0.053383922,0.814058288515493
0,0.539452168,0.940446926,-0.549038291,-0.266745646,0.601771434,"Rainfed","Estaca",-0.18408934,-1.09355007573953
0,0.521132465,0.947603908,-0.7546792,-0.229118619,-0.793809048,"Rainfed","Estaca",-0.20847468,0.0173314415383753
0,0.491409111,1.126210843,-0.741475451,-0.239077968,-0.793809048,"Rainfed","Vivero",-0.242614155,1.04951157382119
0,0.565768613,0.924601695,-0.578904229,-0.257429849,-0.571145957,"Rainfed","Estaca",-0.289434006,-0.866442562726088
0,1.214638278,1.111319999,-0.559557889,-0.398751208,0.178049453,"Rainfed","Estaca",-0.265048667,0.394885584356933
0,0.707418525,1.299099573,-0.800269345,-0.09468207,-0.590172978,"Rainfed","Estaca",0.015870442,-0.403968477602305
0,0.738871721,1.347910344,-1.349591205,-0.892840867,1.41930283,"Rainfed","Vivero",1.030300557,-0.045918071293129
0,0.741684927,1.33547344,-1.304962163,-0.83134772,1.41930283,"Rainfed","Estaca",1.363891999,0.0438929146308185
0,0.545654938,0.890104797,-0.238373349,0.025849629,-0.76060623,"Rainfed","Estaca",-0.207499266,0.679092622567213
0,0.545654938,0.890104797,-0.238373349,0.025849629,-0.76060623,"Rainfed","Estaca",-0.283581525,0.173600568827562
0,0.553636224,0.925548593,-0.593347961,-0.160394013,-0.580312005,"Rainfed","Estaca",-0.242614155,1.00881728259577
0,0.180771978,0.947603908,-0.555273791,0.20372895,-0.793809048,"Rainfed","Estaca",-0.297237315,-0.604859520176607
0,-0.185817649,1.108180942,-1.083023577,-0.200118483,-0.69432275,"Rainfed","Estaca",-0.1811631,0.98453102527137
0,1.175354519,0.48206616,0.219819874,-0.12269044,-0.793809048,"Rainfed","Estaca",-0.179212272,1.70808491336013
0,-0.158280346,0.950572257,-0.559398241,0.299581266,-0.793809048,"Rainfed","Estaca",-0.253343704,0.909505870464424
1,0.337733227,0.590752211,-0.175653764,0.16283496,-0.793809048,"Rainfed","Estaca",3.254243503,0.852819505498892
0,0.405171063,1.198563157,-0.80154618,-0.124424858,-0.793809048,"Rainfed","Estaca",-0.105080841,-0.371981004964994
0,0.49760147,0.852944475,-0.61084379,-0.320984216,1.338713014,"Rainfed","Estaca",-0.291384833,0.525558780072468
0,0.280280716,1.352543999,-1.03469309,0.161550216,-0.793809048,"Rainfed","Estaca",-0.12946618,-0.103232408357926
0,0.129489649,1.584272394,-1.253891309,0.157070218,-0.793809048,"Rainfed","Estaca",-0.260171599,-0.0736386565604471
0,0.198081602,1.123124985,-1.056058915,-0.462803138,1.41930283,"Irrigated","Estaca",-0.193843476,0.0734284658482526
0,0.129569711,1.058279054,-1.202775216,-0.665144055,1.41930283,"Rainfed","Estaca",-0.228958365,1.83753135694638
0,-0.148151074,0.917873152,-0.71992186,0.28230743,-0.786658548,"Rainfed","Vivero",-0.298895518,1.60527228139863
0,-0.148151074,0.917873152,-0.71992186,0.28230743,-0.786658548,"Rainfed","Vivero",-0.280655284,1.10487402538876
0,0.331716183,1.345485324,-0.870663176,0.134699179,-0.793809048,"Rainfed","Estaca",-0.300163555,1.58821893057678
0,0.710876126,0.803534967,-0.29742644,-0.177727367,-0.793809048,"Rainfed","Estaca",0.037329541,0.532724886800418
0,0.634324029,0.718978361,-0.363963395,-0.190249796,0.261269638,"Rainfed","Estaca",-0.1811631,0.552213738771132
1,0.706377969,1.227630732,-1.110954879,-0.66739102,1.41930283,"Irrigated","Vivero",0.492847679,-0.00857070545148263
0,0.228875557,1.403216594,-1.075715284,-0.039757191,-0.793809048,"Rainfed","Estaca",-0.260171599,0.210106482117456
1,0.711490759,0.749618753,-0.446265013,-0.242039641,-0.793809048,"Rainfed","Vivero",0.013919615,-0.213802350630663
1,1.231323706,1.240377207,-0.736519659,-0.536681564,-0.168373194,"Rainfed","Vivero",2.410510763,0.116538326319217
0,0.64122009,1.345298716,-0.952324793,-0.232177754,0.674770391,"Rainfed","Vivero",-0.06333314,-1.00055541424386
0,0.44220874,1.44818325,-1.404313838,-0.70067071,1.41930283,"Rainfed","Estaca",-0.042654372,0.63438758630003
0,0.44220874,1.44818325,-1.404313838,-0.70067071,1.41930283,"Rainfed","Estaca",-0.239687914,0.25454963296404
1,1.229683298,0.743621438,0.006284531,-0.397836757,-0.781123759,"Rainfed","Vivero",0.12999383,-0.361021232832732
0,1.086268295,0.720681537,-0.188864531,-0.397836757,-0.53982885,"Rainfed","Estaca",-0.324548895,0.505934418573257
0,1.229683298,0.743621438,0.006284531,-0.397836757,-0.781123759,"Rainfed","Estaca",-0.304747999,-0.730119012068039
0,0.872633165,0.947603908,-0.2408449,-0.261520679,-0.222140471,"Rainfed","Estaca",-0.147999038,0.276420742011002
0,0.587179708,1.475769923,-1.42040005,-0.830473647,1.21204471,"Rainfed","Estaca",0.617700616,-0.975718123340449
1,0.623973939,1.37746616,-1.389652108,-0.834130321,1.41930283,"Irrigated","Vivero",0.221682706,-0.442657533840045
0,0.44220874,1.44818325,-1.404313838,-0.70067071,1.41930283,"Rainfed","Estaca",-0.126539939,0.0743385303499644
0,0.590510015,1.404855001,-1.371334416,-0.817376987,1.41930283,"Rainfed","Vivero",-0.251392877,-0.635913688402408
0,0.590510015,1.404855001,-1.371334416,-0.817376987,1.41930283,"Rainfed","Vivero",-0.094351292,-0.943234897213686
0,1.086268295,0.720681537,-0.188864531,-0.397836757,-0.53982885,"Rainfed","Estaca",-0.171408964,0.358477968846795
0,0.800069995,0.929264721,-0.383430841,-0.256386509,-0.793809048,"Rainfed","Estaca",-0.316745586,-0.806163507461737
0,0.979643675,0.760379545,-0.287245574,-0.380546429,0.997652773,"Rainfed","Estaca",-0.30699145,-0.402286375488077
0,1.273774237,0.718978361,-0.023327231,-0.397836757,-0.793809048,"Rainfed","Estaca",-0.128490767,0.197271067948557
1,0.623973939,1.37746616,-1.389652108,-0.834130321,1.41930283,"Irrigated","Estaca",0.49577392,-0.541750617767319
1,0.595655298,1.425278208,-1.402251243,-0.817376987,1.41930283,"Irrigated","Vivero",0.738164193,-0.897687263307986
0,0.623973939,1.37746616,-1.389652108,-0.834130321,1.41930283,"Rainfed","Estaca",-0.232860019,-1.59511852107661
0,0.296126753,0.708822468,-0.312954502,0.127871649,-0.618267442,"Rainfed","Estaca",0.581610314,0.0609508239162948
0,-0.148151074,0.917873152,-0.71992186,0.28230743,-0.786658548,"Rainfed","Estaca",-0.203597612,1.70808850694777
1,-0.138670594,0.898053626,-0.671114438,0.298801274,-0.793809048,"Rainfed","Estaca",0.347511057,0.687747984126278
0,0.206089909,0.944452313,-0.463531638,0.285115067,-0.793809048,"Rainfed","Estaca",-0.152876106,-0.190572608504783
0,0.255777838,1.360074931,-1.238323548,-0.049625072,-0.699718868,"Rainfed","Estaca",-0.055334749,0.450709857523941
0,0.374823605,1.219079115,-1.070127755,-0.11814327,-0.431580478,"Rainfed","Estaca",-0.339180098,-0.687202179581383
0,-0.440417697,1.260508461,-1.60631207,-0.268357398,1.255236213,"Irrigated","Vivero",-0.295286488,-1.60609207559923
1,0.335675219,1.206772486,-1.138952743,-0.46600566,0.307524901,"Irrigated","Vivero",-0.155802347,0.595248300333975
0,0.550553094,-0.058721031,1.099634513,0.981919844,-0.793809048,"Rainfed","Estaca",-0.305040623,1.23907943557095
0,0.885261351,-0.251772803,1.291031329,0.553171447,-0.793809048,"Rainfed","Estaca",-0.333327617,0.0990686923110261
0,0.885261351,-0.251772803,1.291031329,0.553171447,-0.793809048,"Rainfed","Estaca",-0.335278444,0.281886088740145
0,0.885261351,-0.251772803,1.291031329,0.553171447,-0.793809048,"Rainfed","Estaca",-0.325524308,0.268859120115956
0,0.339515538,-0.062288656,0.95241264,0.984540821,-0.793809048,"Rainfed","Estaca",-0.325524308,0.340114475946562
0,0.339515538,-0.062288656,0.95241264,0.984540821,-0.793809048,"Rainfed","Estaca",-0.335278444,0.842083545084784
0,0.339515538,-0.062288656,0.95241264,0.984540821,-0.793809048,"Rainfed","Vivero",-0.309917691,0.0673915561478737
0,0.485582835,-0.183858677,1.058268036,0.929680852,-0.793809048,"Rainfed","Estaca",-0.341130925,0.0124039232379494
0,0.509188882,-0.147110198,1.122226721,0.932928899,-0.793809048,"Rainfed","Vivero",-0.289434006,-0.420187042283988
0,0.509188882,-0.147110198,1.122226721,0.932928899,-0.793809048,"Rainfed","Vivero",-0.342106339,0.218444829309996
0,-0.742486926,0.136929933,0.328344455,1.254067414,-0.793809048,"Rainfed","Estaca",-0.32064724,0.0979899927259257
0,-0.704989631,0.015359619,0.48948484,1.390073805,-0.793809048,"Rainfed","Estaca",5.946384963,-0.121231546569903
0,0.342157796,0.020243074,0.970537708,0.971441543,-0.793809048,"Rainfed","Estaca",-0.270901148,0.203281064294083
0,0.795612099,-0.257768983,1.113640261,0.58085878,-0.793809048,"Rainfed","Estaca",-0.342301422,0.412422668373394
0,0.549977945,-0.127831559,0.895304034,0.645792828,-0.793809048,"Rainfed","Estaca",-0.329425963,-0.0818013492076879
0,0.549977945,-0.127831559,0.895304034,0.645792828,-0.793809048,"Rainfed","Estaca",-0.299188142,1.01510899849994
0,0.636035282,-0.195523825,1.081640148,0.649437065,-0.793809048,"Rainfed","Estaca",-0.303089796,1.00412520181858
0,0.795612099,-0.257768983,1.113640261,0.58085878,-0.793809048,"Rainfed","Estaca",-0.315770173,0.795134856473333
1,0.510154575,-0.194295788,1.057337603,0.862392129,-0.793809048,"Rainfed","Vivero",-0.182138513,-0.0667335211737818
1,0.673661935,-0.140389027,0.976026102,0.725978247,-0.793809048,"Rainfed","Vivero",6.278025577,0.137815353741704
1,-1.016153045,0.137187253,0.124212975,1.323927038,-0.793809048,"Irrigated","Estaca",-0.332352203,-1.38305824646079
0,1.225792185,-0.21518797,1.159837317,0.195421477,-0.793809048,"Rainfed","Estaca",-0.34503258,-0.123256355781427
0,0.379913985,0.682930463,0.190114173,0.545929024,-0.793809048,"Rainfed","Estaca",-0.287483179,-0.12259143480084
0,1.058765459,0.314379254,0.424705803,0.099563995,-0.793809048,"Rainfed","Estaca",-0.309917691,2.08279585629301
0,1.058765459,0.314379254,0.424705803,0.099563995,-0.793809048,"Rainfed","Estaca",-0.346983407,1.69400141026811
0,1.058765459,0.314379254,0.424705803,0.099563995,-0.793809048,"Rainfed","Estaca",-0.292360247,1.33181626825009
0,0.379913985,0.682930463,0.190114173,0.545929024,-0.793809048,"Rainfed","Estaca",-0.313819345,0.643503184610786
0,0.379913985,0.682930463,0.190114173,0.545929024,-0.793809048,"Rainfed","Vivero",-0.30406521,0.300370150673111
0,1.944942551,0.038332305,0.932785004,-0.414800684,-0.793809048,"Rainfed","Vivero",-0.204573025,2.05046577439309
0,1.944942551,0.038332305,0.932785004,-0.414800684,-0.793809048,"Rainfed","Estaca",-0.241638741,2.71280407601083
0,1.968150215,0.033442144,0.930433808,-0.504677069,-0.793809048,"Rainfed","Vivero",-0.311868518,2.98114109817153
1,1.968150215,0.033442144,0.930433808,-0.504677069,-0.793809048,"Irrigated","Estaca",-0.289434006,1.44199350489851
1,0.342530084,0.718035326,-0.024848514,0.580513606,-0.793809048,"Rainfed","Vivero",-0.042654372,-0.526813283521673
0,0.393323887,0.425029469,0.420896413,0.52048092,-0.793809048,"Rainfed","Estaca",0.027575405,2.30701160282031
0,0.393323887,0.425029469,0.420896413,0.52048092,-0.793809048,"Rainfed","Estaca",-0.312843932,0.73292890688251
0,1.157572304,0.119322578,0.671020808,0.081659525,-0.793809048,"Rainfed","Estaca",-0.269925735,-0.610556072420118
1,1.157572304,0.119322578,0.671020808,0.081659525,-0.793809048,"Rainfed","Estaca",-0.247491222,0.0548532608771572
0,0.812155221,0.462128137,0.752948977,0.367498105,-0.793809048,"Rainfed","Vivero",-0.046556027,0.865676440604713
0,0.871932177,0.453478115,0.632360832,0.406352294,-0.793809048,"Rainfed","Estaca",-0.27967987,0.639403365608646
1,0.424964012,0.320806215,0.295709454,0.58510447,-0.793809048,"Rainfed","Estaca",-0.266999494,1.67303820153245
0,1.34556699,0.4890302,0.525951038,0.0260357,-0.793809048,"Rainfed","Estaca",0.142674207,1.61324739187069
0,1.163407609,0.490428762,0.536202184,0.16687599,-0.793809048,"Rainfed","Estaca",-0.344057166,-0.64861584796573
0,1.34556699,0.4890302,0.525951038,0.0260357,-0.793809048,"Rainfed","Estaca",-0.326499722,1.0456009645575
1,1.34556699,0.4890302,0.525951038,0.0260357,-0.793809048,"Rainfed","Vivero",0.320199477,0.31335425217927
0,1.34556699,0.4890302,0.525951038,0.0260357,-0.793809048,"Rainfed","Estaca",-0.193843476,2.00498858014622
0,1.184382462,0.096716746,0.79337744,0.074704286,-0.793809048,"Rainfed","Estaca",-0.253343704,0.0619660243619936
0,0.527732626,0.490352815,0.147397421,0.625941645,-0.793809048,"Rainfed","Estaca",-0.199695957,0.301545065678291
0,0.918242528,0.261727268,0.516538098,0.171056929,-0.793809048,"Rainfed","Estaca",-0.20847468,0.449114860381979
1,1.521847554,-0.07982999,0.939178068,-0.309447799,-0.793809048,"Rainfed","Estaca",-0.136294075,-0.368680217714086
0,1.098302064,0.190190041,0.734821301,0.206134405,-0.793809048,"Rainfed","Estaca",-0.281630697,-0.466051371929673
1,0.589938718,0.490352815,0.094551165,0.305484782,-0.793809048,"Rainfed","Estaca",-0.142146557,0.504825612668158
0,1.372714379,0.191572176,0.978098947,0.401353348,-0.793809048,"Rainfed","Estaca",-0.247491222,0.0804678229093182
1,1.146997463,0.261727268,0.782278994,0.400173568,-0.793809048,"Rainfed","Estaca",-0.1021546,0.71914987904809
0,1.449600963,0.033101722,1.017840227,-0.067711419,-0.793809048,"Rainfed","Estaca",-0.183113927,0.186677263558811
0,1.449600963,0.033101722,1.017840227,-0.067711419,-0.793809048,"Rainfed","Vivero",-0.330401376,-0.590363646779631
0,1.449600963,0.033101722,1.017840227,-0.067711419,-0.793809048,"Rainfed","Estaca",-0.314794759,0.350623746287926
0,1.594333945,0.033101722,1.074454508,-0.215053813,-0.793809048,"Rainfed","Estaca",-0.278704457,0.657378753709319
1,1.449600963,0.033101722,1.017840227,-0.067711419,-0.793809048,"Rainfed","Vivero",0.526011741,-0.0739140434865081
1,0.569174069,0.486229586,0.407166305,0.49081455,-0.793809048,"Rainfed","Vivero",-0.203597612,1.67344263519934
0,0.961332504,0.034941067,0.654340704,0.076239127,-0.793809048,"Rainfed","Vivero",-0.112884149,0.858576575556001
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",0.110485559,1.12311231931371
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.329425963,0.261909344360758
1,0.614982875,0.279282431,0.522924638,0.440917389,-0.793809048,"Rainfed","Vivero",-0.089474224,-0.00766112246062098
0,1.814960237,0.016401279,1.041725396,-0.404207619,-0.793809048,"Rainfed","Estaca",-0.329425963,1.08342446971245
0,1.31704791,0.212045497,0.794016127,-0.051692595,-0.793809048,"Rainfed","Estaca",-0.27675363,-0.0600973847029878
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.261147012,0.37886304807557
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.247491222,-0.0418409533247052
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.058260989,0.663421531209121
0,1.31704791,0.212045497,0.794016127,-0.051692595,-0.793809048,"Rainfed","Estaca",-0.277729043,0.206024627110719
1,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.257245358,0.339287399578869
0,1.136359453,0.261727268,0.700873378,0.206031911,-0.793809048,"Rainfed","Estaca",-0.242614155,0.938966476450167
0,1.032706381,0.195160315,0.744445526,0.226696473,-0.793809048,"Rainfed","Estaca",-0.2387125,0.626544119413848
0,1.498587935,-0.03247523,0.934767623,-0.243067846,-0.793809048,"Rainfed","Estaca",-0.236761673,1.92965635211347
0,1.671356564,0.347874889,0.699768109,-0.238360058,-0.793809048,"Rainfed","Estaca",-0.256269945,2.72738506644553
0,1.492842192,0.042909226,1.01929756,0.303068504,-0.793809048,"Rainfed","Estaca",-0.253343704,0.946336933640765
0,1.772119879,0.230983033,0.899634249,-0.253463864,-0.793809048,"Rainfed","Estaca",-0.258220772,-0.667535637178657
0,1.35117939,0.174362166,0.869496205,0.297536299,-0.793809048,"Rainfed","Estaca",-0.205548439,0.219202012445982
0,1.400592671,0.04675026,0.921963603,0.293048358,-0.793809048,"Rainfed","Estaca",-0.166531896,0.0814546901320914
0,1.184382462,0.096716746,0.79337744,0.074704286,-0.793809048,"Rainfed","Estaca",-0.096887367,0.100786727687836
1,1.023593368,0.468482579,0.395656769,-0.100964249,-0.793809048,"Rainfed","Estaca",-0.08849881,1.22461165209341
0,1.533667761,0.052515719,0.575932115,-0.378473954,-0.793809048,"Rainfed","Estaca",-0.233835432,2.09180964861701
0,1.533667761,0.052515719,0.575932115,-0.378473954,-0.793809048,"Rainfed","Estaca",-0.298212728,1.49079340798367
0,1.533667761,0.052515719,0.575932115,-0.378473954,-0.793809048,"Rainfed","Estaca",-0.298212728,0.95187217888405
0,1.533667761,0.052515719,0.575932115,-0.378473954,-0.793809048,"Rainfed","Estaca",-0.339180098,1.7752330022069
0,0.90534271,0.380644044,0.623388241,0.368215073,-0.793809048,"Rainfed","Estaca",-0.321622654,0.515825485370207
0,1.231326477,0.161063007,0.609721397,-0.024776197,-0.793809048,"Rainfed","Estaca",-0.271876562,0.332570897566135
0,0.90534271,0.380644044,0.623388241,0.368215073,-0.793809048,"Rainfed","Estaca",-0.336253858,0.286022932122845
0,1.141797392,0.264346925,0.614240248,0.16285416,-0.793809048,"Rainfed","Estaca",-0.283581525,0.30251771178368
0,0.871932177,0.453478115,0.632360832,0.406352294,-0.793809048,"Rainfed","Estaca",-0.309917691,0.718598776880694
0,0.327001812,0.511092152,0.254004726,0.581090446,-0.793809048,"Rainfed","Estaca",-0.174335205,0.3381700935172
0,0.871932177,0.453478115,0.632360832,0.406352294,-0.793809048,"Rainfed","Estaca",-0.336253858,1.24989080704145
0,0.812155221,0.462128137,0.752948977,0.367498105,-0.793809048,"Irrigated","Estaca",-0.273827389,-0.221396419129936
1,0.614982875,0.279282431,0.522924638,0.440917389,-0.793809048,"Irrigated","Estaca",-0.219204229,0.0711725556201352
0,1.101091105,0.480970601,0.688963358,0.424686537,-0.793809048,"Rainfed","Estaca",0.114387213,0.857695439406087
1,1.220020477,0.033101722,0.882856038,0.028912826,-0.793809048,"Rainfed","Vivero",-0.309917691,0.377508278832914
0,1.37517976,0.016281647,0.977898455,-0.035011098,-0.793809048,"Rainfed","Estaca",0.765963479,-0.135571149496487
1,1.37517976,0.016281647,0.977898455,-0.035011098,-0.793809048,"Irrigated","Estaca",1.054685897,0.0801464756145228
0,1.141797392,0.264346925,0.614240248,0.16285416,-0.793809048,"Rainfed","Vivero",-0.27967987,1.72621066077838
0,2.115048511,-0.368932943,0.961897255,-1.023123748,-0.793809048,"Rainfed","Vivero",-0.189941822,0.933799219298426
0,0.393323887,0.425029469,0.420896413,0.52048092,-0.793809048,"Rainfed","Estaca",-0.192868062,2.44591059485832
0,0.90534271,0.380644044,0.623388241,0.368215073,-0.793809048,"Rainfed","Estaca",-0.231884605,0.00681883051051957
0,0.90534271,0.380644044,0.623388241,0.368215073,-0.793809048,"Rainfed","Estaca",-0.280655284,0.687585575837283
0,0.483362168,0.48134889,0.383294747,0.581090446,-0.793809048,"Rainfed","Vivero",-0.306016037,-0.561692199526392
0,0.838641406,0.491100393,0.415882153,0.3126869,-0.793809048,"Rainfed","Vivero",-0.155802347,-0.0863839873000362
0,1.157572304,0.119322578,0.671020808,0.081659525,-0.793809048,"Rainfed","Estaca",-0.303089796,1.90835505307589
0,1.157572304,0.119322578,0.671020808,0.081659525,-0.793809048,"Rainfed","Estaca",-0.248466636,0.933738467221098
0,1.157572304,0.119322578,0.671020808,0.081659525,-0.793809048,"Rainfed","Estaca",-0.32064724,0.798438116672795
0,0.424964012,0.320806215,0.295709454,0.58510447,-0.793809048,"Rainfed","Vivero",-0.26309784,0.148750124816999
0,1.288234982,0.09367175,0.994882819,0.081300777,-0.793809048,"Rainfed","Vivero",-0.318696413,-0.175271306446272
0,1.288234982,0.09367175,0.994882819,0.081300777,-0.793809048,"Rainfed","Vivero",-0.212376334,-0.149655351702754
0,1.284256265,0.116995667,0.644713773,-0.055865192,-0.793809048,"Rainfed","Vivero",-0.164581069,0.158489141178628
0,1.722569174,-0.117377944,0.997063817,-0.363737044,-0.793809048,"Rainfed","Vivero",-0.253246163,-0.360391293217772
0,1.722569174,-0.117377944,0.997063817,-0.363737044,-0.793809048,"Rainfed","Estaca",-0.076793847,-0.109497405636917
0,1.493737658,0.207099441,0.878434965,-0.012500367,-0.793809048,"Rainfed","Estaca",-0.341130925,0.117392365371654
